step,customer,age,gender,merchant,category,amount,zipcodeOri,zipMerchant,fraud
227,1972,2,F,310,es_fashion,43.63,92227,40526,0
427,1253,U,M,378,es_sports,13.51,68453,47770,0
27,936,1,M,287,es_transportation,22.98,54481,29151,0
332,627,1,F,79,es_home,46.86,89452,15941,0
117,1878,4,F,165,es_electronics,265.07,96361,51952,0
89,966,5,M,340,es_travel,13.39,68280,89146,1
619,208,1,M,348,es_electronics,234.65,25317,65159,0
122,702,U,F,68,es_hyper,58.12,70990,59833,0
33,727,0,F,456,es_electronics,18.64,70042,85497,0
603,1545,5,M,442,es_food,8.13,13919,79777,0
696,1643,5,M,384,es_home,171.34,19293,71604,0
398,1763,4,F,210,es_wellnessandbeauty,36.69,62004,62220,0
525,1757,3,Enterprise,352,es_sports,128.79,15246,66267,0
24,718,4,F,437,es_leisure,71.9,44018,49878,0
325,1861,1,M,87,es_home,41.36,79351,44289,0
34,1429,2,F,62,es_transportation,21.82,26781,53280,0
247,181,1,M,79,es_electronics,13.66,38205,93368,0
19,1862,1,E,236,es_leisure,123.93,58383,52094,0
30,641,5,M,263,es_food,12.36,63485,98595,0
49,1823,4,M,368,es_hyper,39.97,33260,52602,0
180,1709,2,U,159,es_sports,53.48,57460,86413,0
370,1001,2,F,255,es_transportation,33.21,67723,30995,0
395,1180,4,U,352,es_food,22.12,86255,53501,0
590,1920,3,M,40,es_sports,22.65,73912,19430,0
496,1411,3,E,78,es_health,109.71,37763,94601,0
431,1126,4,E,339,es_fashion,142.14,78312,23048,0
207,116,2,E,178,es_wellnessandbeauty,26.45,61159,89102,0
35,471,2,Enterprise,488,es_health,11.16,52613,64135,0
583,1704,1,Enterprise,80,es_leisure,125.69,88047,51497,0
413,4,3,M,393,es_home,181.7,23140,89791,0
364,198,4,M,193,es_health,23.93,22659,60895,0
310,204,3,Enterprise,25,es_fashion,18.79,53976,22804,0
279,1420,2,F,136,es_health,36.72,61394,46183,0
152,1402,1,Enterprise,295,es_travel,22.18,73186,70853,0
227,574,3,M,160,es_tech,444.71,13880,70395,0
243,583,1,E,264,es_health,59.81,45974,24569,0
10,604,3,E,141,es_health,251.12,29503,68493,0
392,1498,1,M,195,es_tech,2842.02,12943,29630,0
48,688,1,M,194,es_home,50.85,50099,40629,0
624,1415,U,Enterprise,365,es_health,66.63,90182,14608,0
204,1721,1,F,412,es_travel,425.35,76210,27893,0
157,568,5,U,4,es_transportation,244.27,60623,98554,0
26,579,U,M,279,es_fashion,60.12,70257,93161,0
421,909,4,Enterprise,290,es_fashion,28.51,43124,18393,0
678,436,U,M,439,es_electronics,27.56,18748,30784,0
264,63,4,M,327,es_leisure,18.55,65595,79052,0
529,553,1,Enterprise,94,es_leisure,9.55,32218,88121,0
588,1995,3,M,186,es_home,13.59,47746,54399,0
470,743,4,F,329,es_wellnessandbeauty,68.15,47222,83461,1
254,1687,3,E,275,es_wellnessandbeauty,2.2,51094,70495,0
718,175,2,F,137,es_electronics,61.25,24535,24294,0
546,1857,2,M,23,es_food,108.26,59818,41693,0
147,1762,6,M,203,es_leisure,185.65,64472,10878,0
326,927,5,U,13,es_transportation,33.13,26689,72345,0
338,609,5,F,477,es_wellnessandbeauty,17.76,99083,20291,0
118,1764,2,Enterprise,415,es_food,28.21,32287,58853,0
165,1060,2,M,328,es_fashion,395.17,25870,32141,0
550,1038,U,M,366,es_travel,98.0,32213,77985,0
649,165,5,M,275,es_hyper,34.65,29183,20247,0
198,928,4,M,5,es_hyper,36.87,78621,26921,0
374,181,2,F,496,es_sports,36.42,75582,74849,0
578,1436,2,E,475,es_wellnessandbeauty,71.57,19029,27099,0
592,1217,4,F,423,es_fashion,300.05,87856,39357,0
564,303,0,F,376,es_tech,95.22,41526,32843,0
129,1735,6,M,398,es_sports,103.32,51728,89081,0
414,848,2,F,150,es_fashion,30.4,87918,91838,0
380,246,2,F,406,es_hyper,26.84,96260,23951,0
1,928,0,F,261,es_home,29.09,93295,66005,0
167,408,4,M,446,es_food,304.55,85783,55308,0
16,14,3,F,436,es_home,35.45,89648,18667,0
657,1455,3,M,336,es_home,39.44,60017,28637,0
112,79,2,U,423,es_leisure,26.75,52666,82910,0
368,1908,2,F,282,es_fashion,63.33,40890,29463,0
102,1,2,M,117,es_transportation,61.51,95687,78167,0
594,988,0,U,80,es_leisure,159.88,77206,74827,0
406,787,2,F,125,es_wellnessandbeauty,18.41,83290,14023,0
507,1913,6,F,440,es_tech,15.16,10468,61973,0
611,826,5,M,396,es_tech,64.65,23503,33248,0
671,647,3,F,464,es_travel,22.88,45906,93607,0
40,466,5,F,305,es_hyper,43.14,64286,62398,0
667,1535,3,F,488,es_electronics,117.63,54488,14486,0
548,495,1,F,140,es_health,215.42,76035,46605,0
381,1869,3,F,352,es_food,39.71,98833,67308,0
516,1139,6,F,389,es_sports,12.59,62472,35429,0
497,576,1,E,100,es_sports,17.71,78610,82951,0
281,1298,4,F,92,es_fashion,111.6,47441,66349,0
351,1471,4,Enterprise,124,es_leisure,96.16,88485,11204,0
334,708,2,E,247,es_travel,27.86,34172,97460,0
524,1330,5,Enterprise,435,es_health,50.07,71978,75219,0
283,1348,4,E,236,es_electronics,279.0,64325,32853,0
319,603,2,F,4,es_health,933.82,92848,80638,0
414,784,3,M,359,es_wellnessandbeauty,317.51,65048,66991,0
594,398,5,M,359,es_transportation,28.9,33820,28507,0
14,1982,5,M,93,es_leisure,108.03,94990,16359,0
56,1614,6,M,467,es_hyper,102.4,45387,10861,0
403,391,0,F,281,es_transportation,77.44,34848,32442,0
342,749,1,F,227,es_travel,8.43,66417,96821,0
199,1336,1,M,152,es_home,50.1,93779,24321,0
678,14,2,U,184,es_home,58.24,37223,73166,0
292,1194,4,M,275,es_hyper,14.46,70692,50670,0
658,109,2,M,279,es_transportation,152.45,26441,28737,0
441,1862,1,M,351,es_transportation,19.08,93961,49213,0
78,1854,U,M,83,es_transportation,33.42,70044,82998,0
112,43,1,F,96,es_wellnessandbeauty,99.63,80007,13484,0
535,825,5,M,205,es_food,11.22,54630,66580,0
375,358,2,Enterprise,46,es_electronics,4.76,42478,24747,0
116,475,1,F,146,es_hyper,40.15,47707,93991,0
142,1099,1,M,189,es_wellnessandbeauty,238.21,13301,43013,0
197,1951,3,M,71,es_health,38.91,70131,38380,0
540,1331,2,F,45,es_sports,76.28,41122,39507,0
299,1777,3,F,216,es_wellnessandbeauty,772.33,47285,78686,0
76,505,4,F,121,es_electronics,58.99,15674,61039,0
530,835,2,M,430,es_home,34.66,61217,57917,0
100,897,0,F,17,es_sports,83.27,66004,87003,0
479,80,3,F,399,es_health,15.87,19888,42458,0
468,1708,1,M,329,es_electronics,11.04,54032,23015,0
636,494,5,F,290,es_fashion,5.88,23696,85984,0
292,1970,5,F,99,es_sports,190.99,92519,11767,0
125,1852,1,Enterprise,392,es_travel,156.99,41117,83721,0
519,1283,U,F,50,es_transportation,25.94,60046,55515,0
23,504,2,F,375,es_sports,312.8,36301,13075,0
162,1352,3,F,139,es_transportation,422.84,56063,13767,0
629,626,4,F,344,es_sports,63.37,33608,42122,0
506,848,1,M,170,es_hyper,109.93,41412,30426,0
21,111,0,F,94,es_tech,33.93,69372,42662,0
464,1846,4,E,213,es_leisure,11.39,38361,79651,0
483,1538,4,Enterprise,427,es_transportation,86.99,16904,94542,0
502,541,4,E,35,es_health,205.56,58493,53320,0
309,784,3,M,59,es_sports,65.62,72706,79916,0
596,247,6,F,140,es_transportation,37.05,52615,44772,0
553,1245,5,Enterprise,457,es_wellnessandbeauty,45.69,87962,44867,0
203,607,1,M,12,es_fashion,31.9,90567,54891,0
416,746,2,Enterprise,28,es_electronics,16.02,19878,27434,0
640,1339,3,M,221,es_food,72.47,40007,53481,0
142,1419,1,F,174,es_home,49.45,25115,52009,0
615,1779,3,M,365,es_leisure,20.68,69360,18149,0
107,1504,1,E,296,es_food,27.53,10367,57570,0
529,1048,6,U,355,es_transportation,45.67,34556,14990,0
537,1875,2,F,285,es_tech,199.99,72208,55189,0
576,1696,2,M,376,es_wellnessandbeauty,139.67,85327,10306,0
688,842,4,F,128,es_transportation,17.88,28061,31634,0
291,694,2,M,499,es_food,29.91,38452,25369,0
311,241,5,F,454,es_fashion,122.11,33692,80916,0
668,696,5,M,144,es_food,140.83,11462,73910,0
385,1376,2,M,256,es_hyper,12.29,50674,79415,0
53,855,2,F,302,es_fashion,23.96,58039,96258,0
585,353,0,U,220,es_leisure,36.59,21506,30509,0
183,1374,2,F,193,es_transportation,18.77,49169,75290,0
369,94,1,M,285,es_home,153.57,56739,11546,0
701,1351,0,Enterprise,52,es_wellnessandbeauty,30.73,81543,41100,0
13,1744,U,F,40,es_electronics,126.16,20075,61337,0
559,1963,6,F,6,es_electronics,20.6,72454,57473,0
160,53,3,U,283,es_home,53.52,41166,53552,0
284,370,3,F,165,es_fashion,130.85,36084,58579,0
565,1921,3,F,406,es_sports,243.29,62054,26467,0
287,1118,3,F,263,es_health,20.26,79968,95757,0
8,610,2,F,385,es_sports,46.9,55653,33863,0
72,1469,4,U,77,es_sports,30.2,85995,40402,0
98,630,0,U,176,es_wellnessandbeauty,77.85,47507,61523,0
87,1314,4,M,435,es_sports,72.34,37364,45864,0
101,1853,3,U,236,es_transportation,37.16,24009,77949,0
281,358,4,F,142,es_health,221.17,31852,63150,0
289,61,3,M,335,es_transportation,17.52,11385,27110,0
196,1503,2,F,255,es_home,143.93,66445,57178,0
391,1276,3,F,396,es_health,89.9,54973,23099,0
609,760,4,F,177,es_electronics,24.98,97863,62547,0
450,776,0,M,425,es_tech,11.31,57683,89527,0
368,566,U,F,196,es_electronics,11.66,31960,10934,0
430,1205,2,M,242,es_wellnessandbeauty,22.06,62935,84725,0
96,1172,2,F,236,es_sports,39.62,11982,89951,0
261,1070,4,E,107,es_hyper,831.44,10999,60849,0
512,1142,4,Enterprise,213,es_travel,8.11,62453,57135,0
121,1117,2,U,386,es_wellnessandbeauty,11.46,99209,91756,1
366,1567,3,Enterprise,375,es_transportation,6.74,27390,29147,0
332,1237,2,F,500,es_travel,68.26,41740,13740,0
52,154,4,M,85,es_travel,38.24,18097,51766,0
396,479,3,E,446,es_travel,12.62,34444,79733,0
318,1471,1,E,313,es_leisure,148.4,51445,73860,0
675,916,5,F,142,es_transportation,7.64,52037,54958,0
702,278,5,F,428,es_transportation,34.85,40405,15155,0
277,1337,2,M,322,es_hyper,271.34,47372,89584,0
597,441,2,M,75,es_home,181.82,74174,16839,0
194,616,4,Enterprise,165,es_transportation,138.38,71068,84401,0
693,1178,5,M,78,es_fashion,110.35,39128,85851,0
21,1809,3,Enterprise,431,es_tech,142.57,77891,69473,0
399,857,5,M,189,es_sports,42.51,73145,49375,0
715,1893,0,E,340,es_leisure,146.34,34702,18661,0
202,155,1,M,227,es_hyper,10.17,34033,73773,0
466,1859,5,E,283,es_food,17.8,39859,16765,0
151,1592,4,Enterprise,177,es_food,8.02,19262,20453,0
159,1816,3,E,444,es_hyper,68.05,49585,80788,0
310,1561,4,M,454,es_health,38.89,18499,15203,0
504,882,1,U,71,es_health,172.99,58201,44617,0
26,1802,5,E,429,es_sports,267.95,20815,13730,0
66,804,1,M,257,es_wellnessandbeauty,30.39,93279,34547,0
263,1770,2,E,269,es_transportation,26.47,42858,56778,0
472,1746,4,F,294,es_fashion,21.62,86188,79606,0
167,1661,2,F,401,es_food,39.68,72465,68305,0
154,1709,5,M,486,es_sports,38.19,61651,58320,0
343,1654,4,F,356,es_tech,12.99,44364,18591,0
718,1425,4,U,422,es_wellnessandbeauty,11.36,92377,96496,0
413,1998,2,Enterprise,129,es_hyper,46.52,95636,53408,0
665,314,3,F,385,es_hyper,17.61,43095,51852,0
184,1619,2,M,83,es_leisure,2.37,17662,53080,0
671,594,4,M,371,es_transportation,19.58,52727,24364,0
194,23,1,F,158,es_wellnessandbeauty,56.84,14736,24764,0
2,648,3,M,461,es_sports,68.16,22488,41554,0
215,1330,4,F,7,es_wellnessandbeauty,12.5,75954,76572,0
687,1424,2,M,363,es_travel,40.48,53505,30667,0
587,601,2,E,148,es_fashion,26.38,56280,25708,0
639,1835,2,M,44,es_wellnessandbeauty,10.16,27006,90581,0
483,1376,2,M,457,es_home,31.57,38498,74249,0
561,881,1,M,13,es_health,255.62,96540,46539,0
32,882,3,M,295,es_hyper,100.31,42748,84925,0
670,1235,2,M,20,es_transportation,82.66,49008,86841,0
15,1618,6,F,473,es_health,12.65,25779,51561,0
318,96,2,M,5,es_wellnessandbeauty,22.52,11079,68734,0
243,1582,2,F,112,es_electronics,81.08,62574,73333,0
17,1457,1,F,52,es_tech,10.69,10786,71262,0
534,1384,2,U,370,es_transportation,181.04,32340,83647,0
81,783,6,U,409,es_health,1209.93,70458,10487,0
656,1073,3,F,396,es_travel,82.33,69637,17098,0
436,1685,0,U,474,es_food,62.79,69598,81334,0
8,1611,0,F,440,es_sports,17.63,27854,67248,0
679,1245,0,F,470,es_home,338.3,98962,98303,0
287,736,2,F,385,es_leisure,74.83,79221,81047,0
186,1030,1,U,72,es_food,26.05,43628,24252,0
524,1079,1,F,484,es_home,224.07,89558,31685,0
422,851,2,F,177,es_food,183.23,71345,86001,0
466,2000,0,F,451,es_travel,143.33,20653,96597,1
83,844,0,F,22,es_transportation,38.09,30610,89696,0
567,1039,3,M,370,es_food,17.34,96070,76095,0
643,523,4,F,488,es_electronics,751.93,79252,38361,0
637,1407,U,F,469,es_sports,29.24,35172,92605,0
483,1191,3,M,85,es_transportation,18.64,47380,39371,0
325,1400,3,M,31,es_tech,20.0,67007,72638,0
419,1098,3,F,385,es_home,28.03,28405,15214,0
51,819,4,F,233,es_health,134.13,77664,32447,0
27,1701,2,M,411,es_tech,147.5,41892,91922,0
677,1969,U,M,258,es_sports,78.75,60709,64674,0
545,1209,3,Enterprise,377,es_sports,8.99,37227,37917,0
62,88,1,M,349,es_fashion,12.74,30398,51552,0
657,1779,4,M,490,es_tech,49.14,30996,98828,0
171,356,3,F,494,es_wellnessandbeauty,10.82,43346,76887,0
286,1089,4,U,385,es_travel,39.64,80808,33094,0
117,1297,3,U,298,es_travel,84.91,21793,86292,0
4,191,4,U,392,es_electronics,16.45,30986,58087,0
66,654,3,U,291,es_travel,9.74,91234,96881,0
60,1062,2,U,109,es_sports,53.16,79065,13296,0
502,1398,1,F,35,es_hyper,174.79,21894,86654,0
229,665,2,M,391,es_electronics,38.8,48697,73854,0
100,380,0,F,279,es_hyper,134.88,85969,17544,0
119,37,3,U,23,es_health,181.0,71107,74816,0
69,739,2,F,235,es_sports,116.5,19666,47261,0
664,1878,1,M,302,es_travel,16.5,92250,65827,0
221,952,3,Enterprise,487,es_electronics,287.6,41154,17567,0
223,1276,5,U,275,es_hyper,13.62,13667,94104,0
677,1903,3,E,79,es_transportation,120.26,47882,30673,0
504,1159,0,Enterprise,72,es_electronics,258.82,18434,62161,0
211,11,2,F,97,es_hyper,9.22,99378,28973,0
575,1226,6,F,483,es_fashion,24.53,15937,52098,0
262,334,U,F,232,es_travel,35.6,82210,97155,0
518,419,5,F,13,es_hyper,160.64,21517,39780,0
248,238,2,F,434,es_leisure,176.38,62345,20601,0
257,881,2,M,415,es_health,71.63,40362,42662,0
63,1444,2,F,199,es_food,208.63,31710,57570,0
392,1478,1,F,340,es_electronics,49.97,13708,40495,0
540,308,6,M,127,es_hyper,282.74,14808,18312,0
417,581,4,M,422,es_transportation,31.32,57800,93944,0
53,170,5,M,313,es_tech,20.72,79769,11251,0
38,1607,1,F,264,es_food,40.73,56752,33812,0
308,1807,1,M,100,es_food,14.36,73546,48149,0
651,1173,0,M,14,es_hyper,246.7,63813,22858,0
53,1525,2,Enterprise,350,es_tech,15.25,68791,29723,0
606,594,2,U,179,es_wellnessandbeauty,32.47,26213,25893,0
606,1537,5,U,9,es_health,95.92,81638,73387,0
452,452,0,M,141,es_leisure,10.66,66232,95795,0
461,1931,3,M,204,es_sports,339.23,16313,67608,0
486,522,4,F,194,es_home,114.52,21934,72719,0
137,941,3,E,38,es_health,19.06,11938,16913,0
372,440,U,F,21,es_food,33.75,19422,34200,0
256,147,5,F,157,es_hyper,28.11,25349,81831,0
395,886,1,M,84,es_hyper,72.21,92316,88784,0
37,298,2,Enterprise,384,es_home,17.36,62193,11081,0
654,1630,4,M,178,es_fashion,34.54,55403,33419,0
147,370,2,F,192,es_electronics,22.19,85850,61261,0
8,809,2,F,384,es_leisure,69.33,74405,88560,0
251,894,2,M,265,es_tech,16.36,25831,82992,0
647,1257,1,F,271,es_wellnessandbeauty,38.15,44172,95179,0
571,660,4,Enterprise,437,es_leisure,140.69,37622,32195,0
635,124,U,E,225,es_sports,6.48,31800,27851,0
447,1435,6,U,181,es_fashion,23.73,88026,10869,0
263,1804,5,M,455,es_electronics,22.42,91901,66885,0
632,248,U,E,259,es_electronics,40.04,79257,65154,0
439,1486,1,U,343,es_tech,85.7,60584,10337,0
259,1406,2,E,22,es_tech,20.28,76875,53713,0
323,1122,1,F,295,es_wellnessandbeauty,28.72,81603,45510,0
530,960,3,Enterprise,461,es_travel,264.98,69879,64821,0
301,1130,1,F,265,es_food,44.86,80662,46755,0
485,882,4,F,418,es_health,23.22,62048,38567,0
92,678,2,F,12,es_wellnessandbeauty,24.28,80247,68541,0
164,1474,5,M,34,es_hyper,32.91,41734,91802,0
656,1137,2,F,301,es_sports,8.56,21808,41125,0
335,570,2,F,353,es_electronics,8.89,30528,59792,0
315,480,0,M,251,es_health,61.17,34021,94098,0
238,882,3,M,306,es_fashion,61.92,90507,82018,0
686,469,1,M,355,es_tech,1396.37,55423,10411,0
83,366,6,U,156,es_fashion,88.65,14610,44559,0
669,758,U,E,295,es_hyper,85.04,21512,93015,0
109,779,3,F,259,es_food,234.19,62809,71891,0
178,926,2,F,175,es_hyper,104.5,77578,10918,0
250,1984,3,F,12,es_wellnessandbeauty,69.62,14625,77677,0
567,1919,2,M,43,es_leisure,30.58,21138,37520,0
667,339,2,M,333,es_home,9.33,10071,47421,0
91,1200,3,E,376,es_food,18.12,85623,35390,0
339,1320,U,M,195,es_sports,17.62,86175,63800,0
638,1650,2,Enterprise,274,es_hyper,123.61,72478,10493,0
169,94,4,M,111,es_leisure,25.99,37079,27982,0
139,1786,4,M,90,es_health,666.75,38520,46736,0
517,355,U,F,266,es_hyper,17.37,30171,32511,0
578,1092,1,F,500,es_home,69.36,97461,98739,0
623,149,1,F,260,es_fashion,3658.75,37197,97110,0
184,5,3,M,357,es_home,270.35,37026,68535,0
170,246,3,M,268,es_health,329.63,65366,31718,0
362,1700,3,Enterprise,53,es_electronics,94.4,11351,74709,0
244,762,3,F,179,es_electronics,110.13,74142,81764,0
138,987,4,U,272,es_food,216.8,81558,83084,0
28,647,5,M,145,es_health,28.84,22788,56857,0
519,893,3,M,488,es_transportation,92.94,62818,29023,0
398,444,1,F,351,es_health,44.55,41131,18480,0
333,1208,1,M,410,es_sports,16.65,85229,33341,0
317,287,2,F,258,es_tech,59.95,39326,65510,0
563,212,5,F,29,es_transportation,92.51,80950,47361,0
426,1561,3,Enterprise,350,es_electronics,165.77,14872,38067,0
136,1894,2,E,496,es_wellnessandbeauty,228.72,64907,48927,0
690,1020,2,M,175,es_hyper,33.03,26277,74358,0
641,696,1,F,395,es_sports,8.1,47975,66856,0
709,217,2,F,357,es_travel,289.87,25123,10398,0
267,849,2,U,162,es_food,80.78,53863,10352,0
107,1509,1,U,455,es_electronics,236.01,54510,49254,0
560,335,2,M,231,es_tech,12.38,92749,14425,0
138,887,2,U,29,es_sports,9.61,68555,34356,0
615,1994,U,M,481,es_home,23.96,86663,17444,0
47,1698,3,M,121,es_tech,14.61,72714,70324,0
665,172,4,M,177,es_leisure,9.27,97887,50451,0
368,875,5,M,120,es_food,12.67,52115,48114,0
6,519,5,M,347,es_travel,229.77,94766,96934,0
523,1639,3,Enterprise,144,es_food,179.34,57345,22154,0
529,1331,3,M,337,es_home,105.92,25705,29508,0
655,153,2,Enterprise,203,es_travel,53.18,14642,95880,0
272,487,3,M,398,es_sports,36.39,23652,79604,0
66,1774,1,F,269,es_tech,42.21,42380,92626,0
420,1948,1,F,419,es_sports,11.89,54650,48615,0
339,1706,2,F,474,es_home,19.69,30969,92682,0
498,411,0,M,52,es_electronics,28.02,78927,83326,0
469,1445,4,M,25,es_leisure,22.78,99630,77482,0
331,311,3,F,232,es_home,211.83,43634,17706,0
639,487,5,U,236,es_tech,18.86,27084,12752,0
131,1830,1,M,381,es_health,292.76,18187,39660,0
530,500,6,M,491,es_wellnessandbeauty,294.13,42709,74623,0
719,568,6,U,443,es_sports,34.64,64614,65856,0
601,92,3,M,460,es_electronics,110.84,48406,37354,0
438,1698,2,F,239,es_hyper,6.81,92532,61214,0
243,669,5,F,373,es_hyper,256.46,38380,30083,0
463,493,6,M,68,es_electronics,112.89,72145,60568,0
350,1712,1,M,426,es_tech,54.15,80584,58878,0
17,1096,3,F,432,es_health,41.2,51398,92244,0
466,1101,3,F,489,es_tech,2.11,61460,78791,0
363,46,3,Enterprise,241,es_transportation,59.66,55438,68959,0
210,805,1,F,219,es_health,146.46,46371,80998,0
611,759,2,Enterprise,118,es_sports,173.08,35881,76984,0
525,1539,1,M,429,es_hyper,17.81,77248,52586,0
699,1358,5,E,72,es_health,18.28,79398,18378,0
420,736,3,M,247,es_fashion,44.1,57599,21181,0
133,983,5,M,72,es_travel,147.64,33250,62329,0
14,761,2,E,285,es_sports,39.98,17440,77670,0
44,1239,5,F,3,es_fashion,44.84,54539,52814,0
377,77,1,U,277,es_hyper,21.65,62074,33745,0
295,1513,1,M,415,es_tech,258.06,34753,88246,0
396,1255,U,E,141,es_travel,12.45,19814,62164,0
104,50,0,F,223,es_health,108.76,43668,43287,0
445,661,0,F,465,es_wellnessandbeauty,133.0,91664,58706,0
62,107,1,M,176,es_fashion,59.88,40341,23152,0
565,1456,1,F,352,es_travel,110.85,90736,55689,0
412,698,1,M,280,es_sports,70.11,59912,32114,0
630,1823,U,M,258,es_sports,47.39,75488,27313,0
321,498,2,E,234,es_fashion,85.25,98860,16494,0
131,1031,U,M,3,es_fashion,61.96,37564,88740,0
199,825,5,M,154,es_leisure,242.74,28900,17465,0
36,292,4,Enterprise,2,es_tech,972.59,89373,22623,1
216,979,0,Enterprise,33,es_health,59.82,66162,83135,0
586,1366,4,M,34,es_electronics,26.78,22365,24621,0
306,1304,2,E,346,es_transportation,141.54,13615,61429,0
567,536,5,Enterprise,98,es_home,70.48,53469,61109,0
12,312,3,U,38,es_home,42.59,25371,42070,0
83,1749,2,F,127,es_health,12.58,97603,88791,0
32,1725,3,Enterprise,206,es_transportation,552.57,41201,77213,0
408,491,3,U,223,es_transportation,13.08,60548,85050,0
86,77,4,U,148,es_wellnessandbeauty,499.87,12784,86580,0
411,124,2,M,138,es_wellnessandbeauty,37.84,71516,61237,0
713,966,U,E,468,es_leisure,62.58,50638,93142,0
563,284,4,E,161,es_hyper,15.81,43370,44340,0
256,1696,2,U,122,es_leisure,32.69,44615,45544,0
241,845,3,F,45,es_sports,291.89,43664,43842,0
717,482,2,F,496,es_health,64.85,78495,61668,0
708,1248,5,U,60,es_travel,52.95,33822,96810,0
452,1782,6,F,450,es_fashion,90.09,16943,80534,0
1,1102,6,E,238,es_tech,3.64,92647,34979,0
601,608,2,F,189,es_transportation,672.73,58006,70707,0
282,557,2,U,179,es_leisure,43.7,53857,48513,0
651,69,3,F,12,es_tech,48.73,83277,73839,0
599,1123,3,F,208,es_hyper,1.0,34247,35034,0
514,1912,1,Enterprise,137,es_leisure,12.67,39892,59483,0
680,68,5,M,267,es_fashion,141.75,40357,51913,0
119,78,0,Enterprise,149,es_sports,158.03,65764,58305,0
505,1170,0,M,204,es_electronics,48.82,13907,93619,0
80,75,4,M,196,es_sports,391.89,51690,50452,0
623,1875,6,F,282,es_electronics,27.02,65352,51202,0
677,514,4,E,447,es_travel,16.85,38584,45971,0
219,994,4,F,147,es_transportation,16.13,68796,70344,0
517,1923,6,M,490,es_home,39.45,63244,61635,0
707,1693,2,F,495,es_health,249.0,97267,66816,0
466,1111,3,M,273,es_sports,6.44,70538,43456,0
518,1786,2,E,251,es_health,235.12,72182,81971,0
502,1072,4,M,172,es_leisure,537.03,92692,99285,0
58,766,4,F,189,es_fashion,94.41,50592,76228,0
337,1601,3,M,129,es_sports,15.52,76645,99426,0
510,1066,4,F,240,es_hyper,92.69,53405,81497,0
614,134,2,Enterprise,378,es_fashion,159.23,21088,15289,0
426,827,4,U,200,es_food,41.95,45427,46295,0
560,593,2,M,442,es_tech,33.41,60775,92314,0
370,1043,1,F,350,es_leisure,88.89,68994,58983,0
411,1900,5,F,121,es_health,26.51,13307,86234,0
675,692,0,F,115,es_tech,127.85,21008,45466,0
432,829,3,F,41,es_tech,19.19,97048,62315,0
196,1144,U,F,152,es_travel,82.47,77674,72759,0
377,1922,0,M,171,es_food,76.62,16566,11417,0
