age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
93,services,single,primary,no,620.93,no,no,telephone,18,oct,597,23,-1,1,other,no
89,student,married,primary,no,1374.71,yes,no,telephone,17,jul,1517,44,-1,25,success,no
67,unemployed,single,secondary,yes,-239.48,yes,no,unknown,21,jul,731,48,-1,43,unknown,no
86,services,divorced,tertiary,no,3848.5,yes,no,telephone,20,jun,3099,15,-1,25,failure,no
35,retired,married,primary,no,1369.59,no,no,telephone,12,sep,2234,34,-1,18,failure,no
62,student,single,primary,no,4574.32,no,no,unknown,3,mar,4269,5,768,2,failure,no
53,retired,single,tertiary,no,3040.85,yes,no,cellular,5,jun,667,10,-1,12,unknown,no
37,retired,married,unknown,no,4087.03,yes,no,cellular,28,nov,4883,13,-1,32,other,no
32,admin.,single,secondary,no,141.27,yes,no,cellular,16,jan,2675,34,-1,29,other,no
61,technician,single,secondary,no,1455.34,yes,no,cellular,16,oct,3711,7,-1,7,success,no
50,self-employed,single,primary,no,1524.73,no,yes,unknown,15,nov,684,31,698,41,unknown,no
20,admin.,divorced,secondary,no,2595.7,no,no,telephone,8,aug,2825,18,-1,29,other,no
51,admin.,single,tertiary,no,172.48,no,yes,unknown,6,jul,657,14,-1,10,other,no
40,technician,married,tertiary,no,2417.78,yes,no,cellular,16,nov,4039,27,-1,28,other,no
61,entrepreneur,married,unknown,no,4615.56,yes,yes,telephone,29,sep,1876,36,-1,7,unknown,no
57,unknown,single,primary,no,-29.44,no,no,telephone,15,sep,3942,44,-1,39,unknown,no
50,unknown,married,primary,no,-1468.93,yes,no,cellular,1,aug,265,40,-1,48,unknown,yes
54,entrepreneur,married,unknown,no,4873.63,no,no,telephone,6,oct,1514,37,-1,32,failure,no
33,retired,divorced,primary,no,-2550.86,yes,no,telephone,26,apr,160,34,-1,44,success,yes
86,technician,married,primary,no,-499.23,no,no,telephone,6,sep,3067,10,-1,43,failure,no
90,services,single,secondary,no,3652.08,yes,yes,cellular,12,jan,1531,13,-1,49,unknown,no
90,unknown,single,primary,no,-3085.02,no,no,unknown,23,oct,4115,14,-1,25,other,no
94,technician,married,secondary,no,-112.58,no,no,cellular,12,mar,723,16,-1,46,failure,yes
90,services,single,primary,no,-132.73,yes,no,telephone,15,aug,108,11,-1,16,failure,no
73,retired,single,tertiary,no,-2495.54,no,no,telephone,2,nov,4725,23,403,47,success,no
19,student,divorced,tertiary,no,-3322.29,no,yes,unknown,9,dec,2520,31,255,45,unknown,no
76,student,single,tertiary,no,3813.55,no,yes,unknown,10,jan,3763,49,-1,22,unknown,no
50,services,divorced,secondary,no,-5998.92,no,no,cellular,23,mar,2139,47,-1,8,unknown,no
59,services,divorced,secondary,no,-1254.06,yes,yes,cellular,9,jul,3784,21,-1,27,unknown,no
57,self-employed,divorced,tertiary,no,2485.03,no,yes,unknown,1,feb,4273,41,448,20,unknown,no
25,unknown,divorced,secondary,no,4407.58,yes,no,telephone,5,sep,4458,18,-1,34,unknown,yes
69,retired,single,unknown,no,2828.82,no,no,telephone,3,nov,4154,16,-1,43,failure,yes
66,admin.,single,unknown,yes,9307.09,no,no,unknown,3,nov,1570,45,-1,34,success,no
81,self-employed,married,unknown,no,-1310.0,no,no,unknown,23,may,982,11,959,45,unknown,no
67,technician,married,secondary,no,1379.62,no,no,cellular,27,dec,4041,26,955,23,success,no
27,unknown,single,primary,no,4360.32,no,no,unknown,25,dec,184,45,181,41,unknown,no
62,unknown,divorced,unknown,yes,3812.85,no,no,unknown,26,mar,672,41,-1,4,other,no
63,technician,divorced,tertiary,no,4809.2,yes,no,cellular,28,jul,4174,6,-1,34,unknown,no
48,housemaid,single,tertiary,no,2537.0,yes,no,telephone,16,jan,4943,46,-1,46,unknown,no
72,retired,married,primary,no,3638.06,no,no,unknown,7,jul,2037,4,-1,46,unknown,no
46,housemaid,single,secondary,no,-2003.08,no,no,cellular,7,dec,4644,44,-1,23,unknown,yes
66,services,single,secondary,no,6765.01,no,yes,cellular,6,nov,2646,26,604,39,other,no
94,services,single,unknown,no,-2290.09,no,no,unknown,7,apr,96,22,-1,48,other,no
35,unknown,divorced,secondary,no,3303.17,no,no,telephone,16,oct,3402,33,-1,33,unknown,no
27,entrepreneur,married,tertiary,no,1305.29,no,no,unknown,17,oct,1216,45,-1,20,success,no
94,housemaid,married,secondary,no,-762.84,yes,yes,cellular,30,mar,4934,33,-1,31,unknown,no
18,housemaid,single,secondary,no,3493.94,yes,yes,cellular,20,apr,3794,13,-1,1,unknown,no
46,unemployed,married,tertiary,no,3175.94,no,no,telephone,5,mar,4442,37,-1,30,unknown,no
55,student,single,tertiary,no,2702.63,yes,no,unknown,1,nov,1682,36,-1,45,other,no
80,admin.,divorced,primary,no,205.0,no,no,cellular,23,dec,2034,33,-1,13,unknown,no
32,management,single,secondary,no,6476.31,yes,no,unknown,9,jul,3487,33,-1,46,success,no
24,admin.,single,tertiary,no,-64.45,no,no,cellular,22,jan,1964,18,-1,42,other,yes
73,technician,divorced,tertiary,no,-1198.93,no,no,telephone,1,jul,1027,37,-1,8,failure,no
64,blue-collar,single,primary,no,224.73,no,no,telephone,24,oct,1783,10,-1,47,failure,no
56,services,single,unknown,no,-2202.62,yes,no,cellular,15,mar,3112,37,828,5,unknown,no
21,blue-collar,single,unknown,no,519.96,no,no,telephone,24,jun,1772,29,-1,22,success,no
50,student,married,tertiary,no,521.38,no,no,unknown,8,aug,3900,17,586,10,failure,no
55,technician,married,unknown,yes,977.63,yes,no,cellular,7,nov,3249,24,342,33,other,no
79,retired,single,primary,yes,313.37,yes,no,unknown,18,feb,1749,20,-1,27,other,no
43,unknown,single,primary,no,-3500.33,no,no,telephone,5,dec,1945,32,-1,21,other,no
37,self-employed,married,secondary,no,2911.88,no,no,cellular,14,mar,579,11,-1,3,failure,no
93,self-employed,single,tertiary,no,3275.03,no,no,cellular,23,feb,265,22,-1,42,success,no
90,management,single,tertiary,no,806.73,no,no,telephone,11,jul,2511,30,-1,22,unknown,no
59,services,divorced,tertiary,no,284.63,no,yes,telephone,29,apr,4489,26,-1,40,success,no
35,student,divorced,tertiary,yes,5686.77,yes,no,cellular,7,oct,2220,34,-1,48,unknown,yes
20,services,married,secondary,no,6961.54,no,no,telephone,2,aug,1493,49,-1,6,other,no
91,student,single,primary,no,3324.95,no,no,telephone,27,dec,618,23,-1,14,failure,no
51,housemaid,divorced,unknown,no,3869.89,yes,no,cellular,27,mar,2575,35,-1,9,unknown,no
77,student,married,tertiary,no,2665.94,yes,no,unknown,24,apr,605,40,-1,23,failure,no
86,entrepreneur,divorced,primary,no,-211.64,yes,no,unknown,29,jul,2287,49,19,21,unknown,no
76,blue-collar,married,unknown,no,1019.36,yes,no,cellular,27,jan,1264,19,-1,40,other,no
93,housemaid,married,secondary,no,3503.38,yes,no,unknown,26,feb,1686,32,780,4,failure,no
29,management,married,secondary,no,-503.01,no,no,cellular,28,sep,4582,46,-1,31,success,no
27,admin.,married,secondary,no,5419.88,yes,no,cellular,28,jul,2563,23,-1,4,success,no
45,management,married,tertiary,no,-192.68,no,no,telephone,6,sep,2472,21,-1,37,failure,no
69,services,married,primary,no,7247.17,no,no,unknown,21,jan,3664,46,-1,1,failure,no
71,management,married,primary,no,3896.71,no,yes,unknown,20,nov,1878,15,-1,34,unknown,no
69,services,single,primary,yes,2216.9,yes,no,cellular,14,nov,1237,14,781,32,failure,no
54,unemployed,divorced,secondary,no,4675.93,yes,no,telephone,28,nov,2513,7,-1,19,unknown,no
41,admin.,divorced,tertiary,no,2847.41,no,no,cellular,19,nov,4835,3,-1,13,failure,no
47,self-employed,divorced,tertiary,no,4064.9,no,no,unknown,16,aug,1278,21,-1,19,other,no
27,student,divorced,secondary,no,3143.46,yes,no,telephone,10,may,3181,41,-1,45,other,no
84,housemaid,divorced,tertiary,no,3249.42,no,no,cellular,16,jun,4229,38,-1,43,success,no
63,entrepreneur,single,primary,no,-3255.52,no,no,cellular,27,jan,1896,35,652,44,success,no
83,student,divorced,secondary,no,3255.82,yes,no,telephone,23,jan,3660,34,545,45,failure,no
61,retired,married,secondary,no,3402.66,yes,no,unknown,11,nov,125,19,-1,19,unknown,no
52,blue-collar,divorced,secondary,no,7651.33,yes,no,telephone,7,may,2760,20,-1,14,other,no
45,unknown,single,primary,no,4763.86,no,no,telephone,27,jun,2815,7,-1,7,success,no
47,technician,divorced,tertiary,no,7537.91,yes,no,unknown,16,jan,4248,42,-1,28,other,no
90,self-employed,divorced,secondary,no,5527.67,yes,no,unknown,17,may,624,17,-1,9,failure,no
29,services,married,unknown,no,204.54,yes,no,telephone,25,oct,1114,44,510,3,failure,no
22,retired,single,primary,no,6263.23,no,no,telephone,21,oct,2341,41,-1,31,success,no
64,technician,divorced,primary,yes,-841.65,no,no,cellular,1,jul,437,12,-1,11,failure,yes
41,technician,single,primary,no,586.51,yes,no,unknown,1,may,1554,43,85,14,other,no
37,admin.,single,tertiary,no,-813.89,no,no,cellular,22,sep,826,41,-1,42,unknown,no
70,management,single,primary,no,-978.0,no,no,unknown,2,jan,2678,24,-1,9,success,no
61,self-employed,divorced,primary,no,1619.8,yes,no,telephone,23,dec,220,40,-1,30,unknown,no
89,technician,divorced,tertiary,yes,466.91,no,no,cellular,9,jun,2999,40,-1,41,success,no
52,unemployed,single,unknown,no,1551.45,yes,no,cellular,29,sep,3027,7,619,0,other,no
48,entrepreneur,married,secondary,no,2635.43,no,no,unknown,6,apr,3708,48,-1,37,unknown,no
18,blue-collar,married,unknown,no,-2117.42,no,yes,unknown,22,jun,3896,27,-1,14,other,no
88,entrepreneur,single,secondary,no,1848.25,yes,no,unknown,20,apr,265,42,-1,35,unknown,yes
19,student,divorced,unknown,no,-2382.62,yes,no,cellular,30,feb,338,46,-1,26,failure,no
39,services,married,tertiary,no,4896.82,no,no,cellular,15,feb,1446,46,-1,31,success,no
53,self-employed,divorced,secondary,no,-1141.77,yes,yes,cellular,13,jun,328,22,-1,38,other,no
93,unknown,divorced,unknown,no,5914.52,yes,no,telephone,5,aug,1707,27,-1,34,failure,no
21,management,single,secondary,no,2818.15,no,no,cellular,11,oct,3333,16,-1,17,other,no
20,entrepreneur,divorced,unknown,no,668.54,yes,no,unknown,21,mar,796,25,-1,43,success,no
79,retired,single,primary,no,2635.17,yes,yes,telephone,29,mar,759,14,691,39,failure,no
61,services,divorced,unknown,no,7792.61,no,no,unknown,13,aug,2587,10,-1,46,unknown,yes
41,entrepreneur,single,tertiary,no,408.47,no,no,unknown,17,may,2958,23,-1,27,other,no
89,self-employed,single,unknown,no,3520.25,no,no,cellular,30,jan,2879,23,-1,3,success,no
57,blue-collar,single,unknown,no,4737.33,yes,yes,telephone,17,jan,164,14,-1,6,success,no
32,entrepreneur,single,secondary,no,3710.12,yes,no,cellular,2,jan,756,28,-1,4,unknown,no
94,technician,divorced,secondary,no,-417.61,yes,no,cellular,30,jan,3874,10,203,12,unknown,no
26,entrepreneur,divorced,primary,no,-992.08,yes,no,telephone,11,jun,1361,2,-1,41,unknown,yes
48,services,married,unknown,yes,-833.31,yes,no,cellular,22,jun,842,44,170,4,other,no
75,admin.,divorced,primary,no,2553.18,yes,no,cellular,19,jun,1104,4,887,1,other,no
53,entrepreneur,divorced,unknown,no,4433.81,no,no,unknown,8,jun,316,10,-1,14,failure,yes
36,student,single,unknown,no,-3574.46,yes,no,unknown,11,jul,4150,4,-1,7,unknown,no
58,technician,divorced,unknown,no,1201.78,yes,no,unknown,2,jul,4714,25,21,16,failure,no
36,student,single,primary,no,2402.17,no,no,unknown,18,jan,2457,49,-1,14,success,no
38,student,single,primary,no,-412.21,no,no,telephone,14,jul,3532,43,-1,14,failure,no
72,unknown,single,unknown,no,-1203.6,no,no,cellular,8,sep,2763,47,-1,24,other,no
51,entrepreneur,married,tertiary,no,3716.79,no,no,unknown,7,sep,1095,11,-1,31,failure,no
89,retired,divorced,secondary,no,311.7,no,yes,unknown,27,jun,451,49,-1,6,unknown,no
59,services,married,primary,no,1126.41,yes,no,telephone,19,jun,840,7,-1,14,failure,no
88,blue-collar,divorced,tertiary,yes,-720.92,no,no,telephone,18,nov,1778,31,-1,34,failure,no
18,retired,divorced,tertiary,no,1384.53,no,no,telephone,23,nov,1920,22,-1,12,unknown,no
68,blue-collar,divorced,secondary,no,3254.05,no,no,telephone,2,feb,2765,28,-1,29,success,no
56,management,married,tertiary,no,-270.96,no,no,telephone,8,feb,1143,32,980,22,success,no
60,unknown,divorced,secondary,no,3799.1,no,no,telephone,28,jan,330,10,-1,10,success,no
48,management,married,unknown,no,-738.96,yes,no,telephone,2,may,4869,49,-1,42,failure,no
77,entrepreneur,single,primary,no,2744.85,no,yes,unknown,11,sep,565,3,581,43,success,no
52,entrepreneur,divorced,tertiary,no,4392.81,no,no,cellular,27,jan,2049,36,-1,5,unknown,no
43,entrepreneur,married,unknown,no,136.38,no,no,cellular,10,jun,3759,24,-1,40,other,no
63,student,married,secondary,no,3998.8,no,no,unknown,17,jun,2899,3,924,15,success,no
36,services,divorced,unknown,no,69.12,no,no,cellular,26,jan,1413,49,-1,34,failure,no
45,housemaid,single,primary,no,8265.8,yes,no,cellular,15,apr,3371,20,-1,38,unknown,yes
34,blue-collar,single,secondary,no,-2902.65,no,yes,cellular,21,jun,4924,15,387,32,unknown,no
84,management,married,secondary,no,-4916.87,no,yes,unknown,26,mar,4783,21,-1,19,other,no
57,blue-collar,single,secondary,no,3242.18,yes,no,telephone,6,mar,943,46,-1,6,other,no
56,student,single,secondary,no,-2168.93,no,no,unknown,1,oct,4570,27,205,6,failure,no
48,student,married,tertiary,no,4754.01,yes,no,unknown,15,sep,1280,8,-1,16,other,no
26,retired,divorced,tertiary,no,-2745.01,yes,no,unknown,28,jan,2437,45,-1,16,failure,no
46,blue-collar,married,unknown,no,3524.82,no,yes,cellular,2,aug,551,21,-1,40,success,no
73,admin.,single,unknown,no,6470.3,no,no,telephone,10,sep,1586,21,783,40,failure,no
23,blue-collar,married,secondary,no,199.93,no,no,telephone,14,mar,2092,47,-1,29,unknown,no
27,technician,married,unknown,no,575.86,no,no,telephone,20,dec,4863,34,-1,44,unknown,no
56,management,divorced,secondary,no,1225.28,yes,no,unknown,7,sep,754,11,788,33,failure,no
62,blue-collar,divorced,tertiary,no,-421.5,yes,no,unknown,13,aug,3023,25,-1,8,unknown,no
21,unemployed,divorced,secondary,no,3661.78,no,no,telephone,5,jan,576,23,-1,6,unknown,no
53,technician,single,unknown,no,1609.08,yes,no,telephone,26,jun,884,4,-1,2,unknown,no
75,housemaid,single,secondary,no,2232.65,no,yes,cellular,7,sep,3482,34,-1,16,success,no
37,unemployed,single,tertiary,no,2492.41,no,no,unknown,2,mar,3893,7,-1,1,failure,no
52,retired,divorced,primary,no,-1188.24,yes,no,unknown,2,feb,3678,39,-1,29,other,yes
57,services,divorced,tertiary,yes,35.03,yes,yes,unknown,16,sep,2657,49,-1,49,success,no
93,self-employed,married,secondary,no,2405.7,no,no,unknown,10,may,3970,46,377,15,success,no
36,entrepreneur,divorced,secondary,no,4546.13,yes,no,telephone,21,dec,1963,17,-1,32,failure,no
33,housemaid,divorced,secondary,no,294.34,yes,no,telephone,15,feb,4055,41,-1,7,other,no
45,student,divorced,unknown,no,-5019.0,yes,no,telephone,2,jan,4834,12,-1,7,other,no
93,housemaid,single,tertiary,no,735.67,yes,no,cellular,20,feb,1150,20,-1,29,failure,yes
93,technician,married,secondary,no,1661.32,yes,no,cellular,7,apr,1010,15,-1,10,failure,no
61,management,single,unknown,no,-305.99,yes,no,cellular,17,may,4950,47,-1,4,unknown,no
28,student,married,tertiary,yes,1168.31,yes,no,cellular,28,oct,3897,28,-1,27,success,no
20,admin.,single,secondary,no,-4376.91,no,no,cellular,11,apr,1689,4,-1,43,unknown,no
79,blue-collar,divorced,unknown,no,-3856.31,yes,no,unknown,7,jun,3430,38,90,15,unknown,no
25,services,divorced,primary,no,-308.12,yes,no,unknown,16,aug,3051,33,378,34,other,no
62,entrepreneur,single,primary,no,1738.58,no,no,telephone,4,oct,2640,23,-1,9,success,no
25,student,married,unknown,no,-2015.58,yes,no,cellular,2,may,1825,4,-1,30,other,no
35,admin.,divorced,primary,no,4312.47,yes,yes,cellular,1,aug,2612,34,-1,25,other,no
44,housemaid,divorced,unknown,no,3341.56,yes,no,telephone,27,mar,3021,36,827,4,other,yes
64,services,single,unknown,no,1663.52,no,no,telephone,30,jun,757,22,535,11,failure,no
80,student,married,secondary,no,-6490.53,yes,yes,telephone,17,aug,2198,3,-1,46,success,no
70,technician,divorced,tertiary,no,2556.48,no,no,telephone,22,sep,4240,14,-1,29,unknown,no
45,technician,divorced,tertiary,no,2478.46,no,no,telephone,15,sep,182,11,-1,0,failure,no
54,housemaid,divorced,tertiary,no,2459.63,yes,no,telephone,7,dec,4586,14,-1,45,other,no
28,blue-collar,divorced,tertiary,no,7425.2,yes,no,cellular,27,jun,4870,37,-1,18,failure,no
64,management,married,unknown,no,4743.23,no,no,unknown,1,jan,4704,32,-1,45,unknown,no
41,entrepreneur,married,secondary,no,-1376.69,no,yes,cellular,7,oct,2658,43,-1,32,other,yes
62,retired,divorced,primary,no,2521.96,no,yes,telephone,5,oct,235,30,88,8,success,no
72,self-employed,single,primary,no,1810.33,no,no,cellular,11,jul,3985,16,-1,25,failure,no
53,unknown,single,secondary,no,2222.27,yes,no,cellular,6,feb,4634,19,-1,15,success,no
36,admin.,single,unknown,no,478.91,no,no,telephone,11,jul,2815,18,-1,27,success,no
71,services,married,tertiary,no,4853.62,yes,no,unknown,23,sep,3846,18,-1,22,success,yes
92,entrepreneur,divorced,unknown,no,-4216.34,yes,no,cellular,2,dec,1577,28,-1,36,failure,no
35,entrepreneur,divorced,tertiary,no,-3112.85,no,no,unknown,26,oct,354,1,-1,23,other,no
87,blue-collar,single,unknown,no,817.88,yes,no,cellular,1,nov,1940,30,-1,1,failure,no
24,blue-collar,single,unknown,no,7459.41,no,no,cellular,16,sep,2255,37,584,30,success,no
45,unemployed,single,secondary,no,4059.7,no,no,telephone,8,jan,3210,28,76,28,failure,no
40,services,single,tertiary,no,3214.71,no,no,cellular,28,sep,1624,8,-1,27,other,no
57,unknown,single,secondary,no,2731.78,yes,no,cellular,6,jul,1166,14,-1,46,unknown,no
28,technician,single,secondary,no,1682.02,yes,no,unknown,13,nov,691,1,-1,1,failure,no
77,unknown,single,secondary,no,916.51,no,no,cellular,17,apr,4874,20,558,12,success,no
90,self-employed,single,tertiary,no,66.98,no,no,telephone,6,aug,364,27,-1,23,failure,no
19,blue-collar,single,primary,no,1532.29,no,no,cellular,15,nov,4875,29,-1,9,failure,no
81,services,single,primary,no,3385.86,yes,no,telephone,23,sep,2013,31,-1,20,failure,no
78,housemaid,divorced,unknown,no,2800.78,no,yes,telephone,21,oct,2849,17,-1,1,unknown,yes
83,technician,married,unknown,no,1554.22,no,no,unknown,15,jun,3575,10,-1,3,unknown,no
33,retired,married,tertiary,yes,907.44,yes,no,cellular,24,apr,2841,40,-1,23,other,no
46,entrepreneur,married,primary,no,1346.66,no,no,cellular,18,dec,2212,28,-1,37,failure,no
23,management,married,secondary,no,-1048.04,no,no,cellular,4,apr,4979,28,-1,43,unknown,no
84,services,single,tertiary,no,3730.2,yes,no,telephone,1,oct,3077,17,-1,15,failure,no
31,unknown,single,tertiary,no,3306.73,no,no,telephone,13,mar,3363,15,-1,43,other,no
46,blue-collar,single,secondary,no,3739.24,no,no,telephone,14,apr,2042,32,-1,23,failure,yes
72,blue-collar,divorced,tertiary,yes,-4346.97,yes,no,unknown,16,aug,4142,2,-1,9,other,no
89,self-employed,single,tertiary,no,303.2,no,yes,cellular,8,jan,3949,38,-1,43,other,no
31,services,single,unknown,no,-3629.27,no,no,unknown,5,aug,2141,3,-1,36,success,no
48,entrepreneur,married,tertiary,no,448.31,no,no,cellular,1,jun,4397,45,-1,46,unknown,no
40,unknown,single,tertiary,no,4428.79,no,no,cellular,2,feb,795,5,-1,21,other,no
73,housemaid,married,unknown,no,2508.99,yes,no,unknown,18,aug,1829,34,720,26,other,no
87,unknown,divorced,primary,yes,-412.64,no,no,telephone,20,dec,785,37,-1,31,failure,no
56,unknown,divorced,unknown,no,-1031.96,no,no,cellular,12,jul,3396,46,-1,15,unknown,yes
87,management,single,secondary,no,684.61,yes,no,unknown,13,jul,1937,36,-1,5,success,yes
65,management,married,secondary,no,-33.11,yes,no,unknown,26,dec,547,23,560,35,success,no
34,technician,married,tertiary,no,4018.33,no,no,telephone,10,aug,3338,26,-1,33,other,no
44,blue-collar,single,secondary,no,2812.71,yes,no,telephone,8,jul,4340,9,52,37,failure,no
23,retired,single,unknown,no,-785.18,yes,yes,telephone,4,sep,4174,27,-1,42,success,no
60,retired,single,unknown,no,3276.57,no,no,telephone,24,may,3123,39,-1,25,failure,no
82,admin.,single,primary,no,1325.96,yes,no,telephone,30,oct,1742,4,-1,23,other,no
34,unemployed,married,secondary,no,-1520.27,no,no,unknown,8,feb,3176,13,402,20,success,no
30,management,divorced,primary,no,6232.41,no,no,cellular,8,mar,2416,27,-1,11,other,no
44,retired,divorced,primary,no,-435.27,yes,no,cellular,5,jun,4436,14,-1,44,success,no
72,unemployed,married,tertiary,no,2038.4,yes,no,telephone,21,oct,170,18,-1,12,failure,no
